"","ds","dep_var","trend","season","holiday","facebook_s","googlesearch_s","intercept","depVarHat","solID","cluster","top_sol"
"1768",2024-01-28,135,27.2176029179942,30.0348638035656,0,47.1935302882982,28.1217007824564,7.76674800501365,140.334445797328,"1_848_1",5,FALSE
"1769",2024-01-29,160,27.4879953317137,30.2979421843799,0,55.7786967818645,34.7653779717029,7.76674800501365,156.096760274675,"1_848_1",5,FALSE
"1770",2024-01-30,155,27.7583877454762,30.5635490858391,0,55.4728688004791,33.071167978912,7.76674800501365,154.63272161572,"1_848_1",5,FALSE
"1771",2024-01-31,165,28.0287801592386,30.8331326286385,0,58.300322424768,35.1707572007692,7.76674800501365,160.099740418428,"1_848_1",5,FALSE
"1772",2024-02-01,175,28.2991725730011,31.1077608130977,0,61.4198587531453,37.5372236567569,7.76674800501365,166.130763801015,"1_848_1",5,FALSE
"1773",2024-02-02,180,28.5695649867969,31.3880600611258,0,64.4316920941259,35.5486370277996,7.76674800501365,167.704702174862,"1_848_1",5,FALSE
"1774",2024-02-03,150,28.8399574005926,31.6741862725818,0,53.8497054695179,33.1386504257175,7.76674800501365,155.269247573424,"1_848_1",5,FALSE
"1775",2024-02-04,145,29.1103498143884,31.9658287766455,0,49.0690750899558,30.6487899421838,7.76674800501365,148.560791628187,"1_848_1",5,FALSE
"1776",2024-02-05,170,29.380742228072,32.2622456762283,0,57.4588381496109,37.1709128129341,7.76674800501365,164.039486871859,"1_848_1",5,FALSE
"1777",2024-02-06,165,29.6511346417555,32.5623273423344,0,57.1606610462787,35.5170145148156,7.76674800501365,162.657885550198,"1_848_1",5,FALSE
"1778",2024-02-07,175,29.9215270554391,32.8646833004169,0,59.915749298985,37.5657967318647,7.76674800501365,168.034504391719,"1_848_1",5,FALSE
"1779",2024-02-08,185,30.1919194692517,33.1677465301123,0,62.9515795723095,39.8648633741339,7.76674800501365,173.942856950821,"1_848_1",5,FALSE
"1780",2024-02-09,190,30.4623118830644,33.4698883199202,0,65.8793244878913,37.9336083677805,7.76674800501365,175.51188106367,"1_848_1",5,FALSE
"1781",2024-02-10,160,30.732704296877,33.7695363255475,0,55.5773353676438,35.5830042371973,7.76674800501365,163.429328232279,"1_848_1",5,FALSE
"1782",2024-02-11,155,31.0030967105281,34.0652883861742,0,50.9056981579305,33.1416227672671,7.76674800501365,156.882454026914,"1_848_1",5,FALSE
"1783",2024-02-12,180,31.2734891241792,34.3560149590705,0,59.0961737781394,39.5096463553448,7.76674800501365,172.002072221747,"1_848_1",5,FALSE
"1784",2024-02-13,175,31.5438815378302,34.6409437271942,0,58.8056864390822,37.9028388227998,7.76674800501365,170.66009853192,"1_848_1",5,FALSE
"1785",2024-02-14,185,31.8142739513795,34.9197209696156,0,61.4882975967493,39.8925612874463,7.76674800501365,175.881601810204,"1_848_1",5,FALSE
"1786",2024-02-15,195,32.0846663649287,35.1924456217744,0,64.4409020194152,42.1167364389881,7.76674800501365,181.60149845012,"1_848_1",5,FALSE
"1787",2024-02-16,200,32.3550587783307,35.4596735162432,0,67.2855587130161,40.2489818268262,7.76674800501365,183.11602083943,"1_848_1",5,FALSE
"1788",2024-02-17,170,32.6254511917327,35.722391012659,0,57.262519206882,37.967046429976,7.76674800501365,171.344155846263,"1_848_1",5,FALSE
"1789",2024-02-18,165,32.8958436051348,35.9819590126198,0,52.7020229221772,35.5859106093358,7.76674800501365,164.932484154281,"1_848_1",5,FALSE
"1790",2024-02-19,190,33.1662360185477,36.2400301208066,1.02316672689025,60.6906071178296,41.7736508070144,7.76674800501365,180.660438796102,"1_848_1",5,FALSE
"1791",2024-02-20,185,33.4366284319606,36.4984433696535,0,60.4078124961743,40.2191740856478,7.76674800501365,178.32880638845,"1_848_1",5,FALSE
"1792",2024-02-21,195,33.7070208453735,36.7591023849458,0,63.0181411715978,42.1434801068222,7.76674800501365,183.394492513753,"1_848_1",5,FALSE
"1793",2024-02-22,205,33.9774132588482,37.0238440541308,0,65.8882729189665,44.2872596784392,7.76674800501365,188.943537915398,"1_848_1",5,FALSE
"1794",2024-02-23,210,34.247805672323,37.2943056002389,0,68.651044501269,42.4875152839815,7.76674800501365,190.447419062826,"1_848_1",5,FALSE
"1795",2024-02-24,180,34.5181980857977,37.5717984079653,0,58.9049221561765,40.2813728458766,7.76674800501365,179.04303950083,"1_848_1",5,FALSE
"1796",2024-02-25,175,34.7885904993307,37.8571969569185,0,54.4570015315491,37.9698741234617,7.76674800501365,172.839411116274,"1_848_1",5,FALSE
"1797",2024-02-26,200,35.0589829128637,38.1508507696445,0,62.2422268589333,43.9570466614131,7.76674800501365,187.175855207868,"1_848_1",5,FALSE
"1798",2024-02-27,195,35.3293753263966,38.4525263836901,0,61.9670965214114,42.458750837653,7.76674800501365,185.974497074165,"1_848_1",5,FALSE
"1799",2024-02-28,205,35.5997677399453,38.7613850232934,0,64.5056034950751,44.3129929498966,7.76674800501365,190.946497213224,"1_848_1",5,FALSE
"1800",2024-02-29,215,35.870160153494,39.0759999252068,0,67.2942494517785,46.3726284855362,7.76674800501365,196.379786021029,"1_848_1",5,FALSE
"1801",2024-01-01,120,19.3616199852002,23.48604103531,0.451918334857293,40.5695151580089,16.9584589260729,7.46429782243021,108.291851261879,"1_854_1",10,FALSE
"1802",2024-01-02,115,19.6244724801832,23.8614129232002,0,43.834308296469,22.8100741199409,7.46429782243021,117.594565642224,"1_854_1",10,FALSE
"1803",2024-01-03,125,19.8873249751662,24.1646001042963,0,51.8512004501339,18.9141416242235,7.46429782243021,122.28156497625,"1_854_1",10,FALSE
"1804",2024-01-04,135,20.1501774701492,24.4178436183955,0,57.601427900911,25.2781907513145,7.46429782243021,134.9119375632,"1_854_1",10,FALSE
"1805",2024-01-05,140,20.4130299649946,24.6402430433499,0,63.0898929839542,23.6633956743898,7.46429782243021,139.270859489119,"1_854_1",10,FALSE
"1806",2024-01-06,110,20.67588245984,24.8476299643252,0,42.9662264750769,21.2385779967223,7.46429782243021,117.192614718395,"1_854_1",10,FALSE
"1807",2024-01-07,105,20.9387349546854,25.052570627744,0,36.3561686266128,18.7575516718213,7.46429782243021,108.569323703294,"1_854_1",10,FALSE
"1808",2024-01-08,130,21.2015874494805,25.2644837074505,0,51.2776448433616,25.2620026551188,7.46429782243021,130.470016477842,"1_854_1",10,FALSE
"1809",2024-01-09,125,21.4644399442755,25.489856336841,0,49.8247152886196,23.6617498181955,7.46429782243021,127.905059210362,"1_854_1",10,FALSE
"1810",2024-01-10,135,21.7272924390705,25.7325395817823,0,54.8842190921059,25.7618020169452,7.46429782243021,135.570150952334,"1_854_1",10,FALSE
"1811",2024-01-11,145,21.9901449337297,25.9941033755017,0,60.3714587163311,28.2184363469934,7.46429782243021,144.038441194986,"1_854_1",10,FALSE
"1812",2024-01-12,150,22.2529974283888,26.2742305831595,0,65.7793496312772,26.2246706087659,7.46429782243021,147.995546074022,"1_854_1",10,FALSE
"1813",2024-01-13,120,22.515849922942,26.5711302890903,0,45.7609913488171,23.7597609707759,7.46429782243021,126.072030354055,"1_854_1",10,FALSE
"1814",2024-01-14,115,22.7787024174951,26.8819515251524,0,39.0939306751656,21.2483077017049,7.46429782243021,117.467190141948,"1_854_1",10,FALSE
"1815",2024-01-15,140,23.0415549120482,27.2031804101424,2.31352461155195,54.0732305441409,27.7662214711124,7.46429782243021,141.862009771426,"1_854_1",10,FALSE
"1816",2024-01-16,135,23.3044074065184,27.5310059355841,0,52.6251843012254,26.1783615286322,7.46429782243021,137.10325699439,"1_854_1",10,FALSE
"1817",2024-01-17,145,23.5672599009885,27.8616423028589,0,57.6592938477988,28.2602167182709,7.46429782243021,144.812710592347,"1_854_1",10,FALSE
"1818",2024-01-18,155,23.8301123954587,28.1915986561706,0,63.0941783439838,30.6765020919301,7.46429782243021,153.256689309973,"1_854_1",10,FALSE
"1819",2024-01-19,160,24.0929648898035,28.5178901428207,0,68.4280902172693,28.7169892113383,7.46429782243021,157.220232283662,"1_854_1",10,FALSE
"1820",2024-01-20,130,24.3558173841484,28.838187332121,0,48.5640352509045,26.2758782349712,7.46429782243021,135.498216024575,"1_854_1",10,FALSE
"1821",2024-01-21,125,24.6186698784933,29.1509040172406,0,41.8619699732412,23.7649835599145,7.46429782243021,126.86082525132,"1_854_1",10,FALSE
"1822",2024-01-22,150,24.8815223727191,29.4552261939891,0,56.8539251558921,30.2331582677608,7.46429782243021,148.888129812791,"1_854_1",10,FALSE
"1823",2024-01-23,145,25.1443748669449,29.7510874627384,0,55.4144745623639,28.6713225169062,7.46429782243021,146.445557231384,"1_854_1",10,FALSE
"1824",2024-01-24,155,25.4072273611707,30.0390981456698,0,60.4109272310373,30.7174312271567,7.46429782243021,154.038981787465,"1_854_1",10,FALSE
"1825",2024-01-25,165,25.6700798552619,30.3204369958149,0,65.7822603974259,33.0758050059487,7.46429782243021,162.312880076882,"1_854_1",10,FALSE
"1826",2024-01-26,170,25.9329323493531,30.5967154512346,0,71.033276575375,31.164554642367,7.46429782243021,166.19177684076,"1_854_1",10,FALSE
"1827",2024-01-27,140,26.1957848434443,30.8698249406376,0,51.3670889419078,28.7674781382267,7.46429782243021,144.664474686647,"1_854_1",10,FALSE
"1828",2024-01-28,135,26.458637337656,31.1417777795226,0,44.6508775346407,26.2810737083374,7.46429782243021,135.996664182587,"1_854_1",10,FALSE
"1829",2024-01-29,160,26.7214898318676,31.414551730738,0,59.6130186856589,32.6443260392635,7.46429782243021,157.857684109958,"1_854_1",10,FALSE
"1830",2024-01-30,155,26.9843423261211,31.6899473894647,0,58.185568703195,31.1198807317223,7.46429782243021,155.444036972933,"1_854_1",10,FALSE
"1831",2024-01-31,165,27.2471948203745,31.9694662458771,0,63.1331840824347,33.1156117745284,7.46429782243021,162.929754745645,"1_854_1",10,FALSE
"1832",2024-02-01,175,27.510047314628,32.2542156607023,0,68.4309556559026,35.4019347345764,7.46429782243021,171.06145118824,"1_854_1",10,FALSE
"1833",2024-02-02,180,27.7728998089138,32.5448451421925,0,73.5912926237732,33.5501809797972,7.46429782243021,174.923516377107,"1_854_1",10,FALSE
"1834",2024-02-03,150,28.0357523031996,32.8415163357873,0,54.1623082166238,31.2139387428996,7.46429782243021,153.71781342094,"1_854_1",10,FALSE
"1835",2024-02-04,145,28.2986047974854,33.1439071211098,0,47.4516259070725,28.7726002042708,7.46429782243021,145.131035852369,"1_854_1",10,FALSE
"1836",2024-02-05,170,28.5614572916621,33.4512482589713,0,62.3444005079165,34.984689213648,7.46429782243021,166.806093094628,"1_854_1",10,FALSE
"1837",2024-02-06,165,28.8243097858389,33.7623892257725,0,60.9320441120406,33.5067853931868,7.46429782243021,164.489826339269,"1_854_1",10,FALSE
"1838",2024-02-07,175,29.0871622800156,34.0758883019962,0,65.8207307183746,35.4404055338744,7.46429782243021,171.888484656691,"1_854_1",10,FALSE
"1839",2024-02-08,185,29.3500147743178,34.3901207158351,0,71.0360924444926,37.643795593719,7.46429782243021,179.884321350795,"1_854_1",10,FALSE
"1840",2024-02-09,190,29.6128672686201,34.7033977307616,0,76.0990525332002,35.8601425754607,7.46429782243021,183.739757930473,"1_854_1",10,FALSE
"1841",2024-02-10,160,29.8757197629223,35.0140890548293,0,56.9424135002388,33.5981458283311,7.46429782243021,162.894665968752,"1_854_1",10,FALSE
"1842",2024-02-11,155,30.1385722570674,35.3207408515582,0,50.2556447877746,31.2189483028325,7.46429782243021,154.398204021663,"1_854_1",10,FALSE
"1843",2024-02-12,180,30.4014247512126,35.6221819497085,0,65.0425624536146,37.2425670780826,7.46429782243021,175.773034055048,"1_854_1",10,FALSE
"1844",2024-02-13,175,30.6642772453577,35.9176115690314,0,63.6480805168573,35.8182483483094,7.46429782243021,173.512515501986,"1_854_1",10,FALSE
"1845",2024-02-14,185,30.9271297394039,36.2066629524588,0,68.4688263688182,37.680770496175,7.46429782243021,180.747687379286,"1_854_1",10,FALSE
"1846",2024-02-15,195,31.18998223345,36.4894386816272,0,73.5940552744785,39.7933289108413,7.46429782243021,188.531102922827,"1_854_1",10,FALSE
"1847",2024-02-16,200,31.4528347273531,36.7665150739312,0,78.553971285371,38.0839799167342,7.46429782243021,192.32159882582,"1_854_1",10,FALSE
"1848",2024-02-17,170,31.7156872212561,37.0389148406052,0,59.7007132267388,35.9064427972463,7.46429782243021,171.826055908277,"1_854_1",10,FALSE
"1849",2024-02-18,165,31.9785397151592,37.3080490383269,0,53.0548751432118,33.6030110581826,7.46429782243021,163.408772777311,"1_854_1",10,FALSE
"1850",2024-02-19,190,32.2413922090728,37.5756311773714,1.92701237793762,67.7025925468651,39.4093725523481,7.46429782243021,186.320298686025,"1_854_1",10,FALSE
"1851",2024-02-20,185,32.5042447029864,37.8435680664316,0,66.3284580986003,38.043752210729,7.46429782243021,182.184320901178,"1_854_1",10,FALSE
"1852",2024-02-21,195,32.7670971969,38.1138334880946,0,71.0733075402313,39.8286963112676,7.46429782243021,189.247232358924,"1_854_1",10,FALSE
"1853",2024-02-22,205,33.0299496908738,38.3883320270146,0,76.1017588793132,41.8451693497568,7.46429782243021,196.829507769389,"1_854_1",10,FALSE
"1854",2024-02-23,210,33.2928021848475,38.6687612449359,0,80.9539327679844,40.214205370442,7.46429782243021,200.59399939064,"1_854_1",10,FALSE
"1855",2024-02-24,180,33.5556546788213,38.9564808567226,0,62.4311160233842,38.1284340264516,7.46429782243021,180.53598340781,"1_854_1",10,FALSE
"1856",2024-02-25,175,33.8185071728516,39.2523975703201,0,55.8418099541168,35.9111388749969,7.46429782243021,172.288151394716,"1_854_1",10,FALSE
"1857",2024-02-26,200,34.081359666882,39.5568737896841,0,70.3201612921149,41.4792776001732,7.46429782243021,192.901970171284,"1_854_1",10,FALSE
"1858",2024-02-27,195,34.3442121609123,39.8696674482655,0,68.9685474781116,40.1757575508483,7.46429782243021,190.822482460568,"1_854_1",10,FALSE
"1859",2024-02-28,205,34.6070646549579,40.189908857806,0,73.6305665809144,41.8788598328966,7.46429782243021,197.770697749005,"1_854_1",10,FALSE
"1860",2024-02-29,215,34.8699171490035,40.5161186726928,0,78.5566187698021,43.7962712676608,7.46429782243021,205.203223681589,"1_854_1",10,FALSE
"1861",2024-01-01,120,0,15.5260901618619,0,68.7166030831044,28.1415650984991,0,112.384258343465,"1_860_1",3,FALSE
"1862",2024-01-02,115,0,15.7742400210421,0,71.4182927969456,35.1419776362226,0,122.33451045421,"1_860_1",3,FALSE
"1863",2024-01-03,125,0,15.9746702043387,0,78.3654364442254,27.2094969846694,0,121.549603633234,"1_860_1",3,FALSE
"1864",2024-01-04,135,0,16.1420837597736,0,83.1000911867781,39.398120333213,0,138.640295279765,"1_860_1",3,FALSE
"1865",2024-01-05,140,0,16.2891069859784,0,87.4860957126855,35.6362682881329,0,139.411470986797,"1_860_1",3,FALSE
"1866",2024-01-06,110,0,16.426205785585,0,70.5252853714507,31.2766333608259,0,118.228124517862,"1_860_1",3,FALSE
"1867",2024-01-07,105,0,16.5616874196879,0,64.3826339679891,27.0518097088673,0,107.996131096544,"1_860_1",3,FALSE
"1868",2024-01-08,130,0,16.7017783603898,0,77.903685679706,39.3906246412017,0,133.996088681298,"1_860_1",3,FALSE
"1869",2024-01-09,125,0,16.8507671047539,0,76.6170143377893,35.6359496474403,0,129.103731089984,"1_860_1",3,FALSE
"1870",2024-01-10,135,0,17.0111995052622,0,80.8752328528521,39.7822215514045,0,137.668653909519,"1_860_1",3,FALSE
"1871",2024-01-11,145,0,17.1841134092386,0,85.3274723205555,44.3392050890616,0,146.850790818856,"1_860_1",3,FALSE
"1872",2024-01-12,150,0,17.3692991660185,0,89.5960842457196,40.1595212941926,0,147.124904705931,"1_860_1",3,FALSE
"1873",2024-01-13,120,0,17.5655728417896,0,73.021132686954,35.6685937014068,0,126.25529923015,"1_860_1",3,FALSE
"1874",2024-01-14,115,0,17.7710497260403,0,66.9998396929528,31.27798833654,0,116.048877755533,"1_860_1",3,FALSE
"1875",2024-01-15,140,0,17.983406871438,0,80.2390100660548,43.9589325910682,0,142.181349528561,"1_860_1",3,FALSE
"1876",2024-01-16,135,0,18.2001249065344,0,78.9813034790437,40.1432159166813,0,137.324644302259,"1_860_1",3,FALSE
"1877",2024-01-17,145,0,18.4187011255481,0,83.1422720544894,44.3549903474436,0,145.915963527481,"1_860_1",3,FALSE
"1878",2024-01-18,155,0,18.6368278027218,0,87.4889759320625,48.9394712964193,0,155.065275031204,"1_860_1",3,FALSE
"1879",2024-01-19,160,0,18.8525317194935,0,91.6533512402877,44.736263247997,0,155.242146207778,"1_860_1",3,FALSE
"1880",2024-01-20,130,0,19.064272941958,0,75.4642340259285,40.1765387900031,0,134.70504575789,"1_860_1",3,FALSE
"1881",2024-01-21,125,0,19.2710028646805,0,69.5668336749468,35.6693152798327,0,124.50715181946,"1_860_1",3,FALSE
"1882",2024-01-22,150,0,19.4721833679141,0,82.5208248513021,48.5585568463931,0,150.551565065609,"1_860_1",3,FALSE
"1883",2024-01-23,145,0,19.6677705563678,0,81.292081566538,44.7197927373183,0,145.679644860224,"1_860_1",3,FALSE
"1884",2024-01-24,155,0,19.858167900222,0,85.3560213724001,48.9552769508496,0,154.169466223472,"1_860_1",3,FALSE
"1885",2024-01-25,165,0,20.0441546464267,0,89.5980323483962,53.5254444105954,0,163.167631405418,"1_860_1",3,FALSE
"1886",2024-01-26,170,0,20.2267960802119,0,93.6594892019836,49.3368921082999,0,163.223177390495,"1_860_1",3,FALSE
"1887",2024-01-27,140,0,20.4073425822875,0,77.854142489432,44.7534524581897,0,143.014937529909,"1_860_1",3,FALSE
"1888",2024-01-28,135,0,20.5871244488846,0,72.0823539989818,40.1772753441533,0,132.84675379202,"1_860_1",3,FALSE
"1889",2024-01-29,160,0,20.7674491342588,0,84.7492784380867,53.1472032210575,0,158.663930793403,"1_860_1",3,FALSE
"1890",2024-01-30,155,0,20.9495069711308,0,83.5493960784048,49.3204127621554,0,153.819315811691,"1_860_1",3,FALSE
"1891",2024-01-31,165,0,21.1342905606712,0,87.5168370682734,53.5411335442919,0,162.192261173237,"1_860_1",3,FALSE
"1892",2024-02-01,175,0,21.3225319539937,0,91.6552511807437,58.0596203515967,0,171.037403486334,"1_860_1",3,FALSE
"1893",2024-02-02,180,0,21.514660526303,0,95.6152909396085,53.9198008787311,0,171.049752344643,"1_860_1",3,FALSE
"1894",2024-02-03,150,0,21.7107831377407,0,80.1905888294452,49.3540899685067,0,151.255461935693,"1_860_1",3,FALSE
"1895",2024-02-04,145,0,21.9106868418165,0,74.5454735498473,44.7541964299698,0,141.210356821634,"1_860_1",3,FALSE
"1896",2024-02-05,170,0,22.113863111913,0,86.9246852535265,57.6869729982023,0,166.725521363642,"1_860_1",3,FALSE
"1897",2024-02-06,165,0,22.3195513629188,0,85.7534743794163,53.9034541497861,0,161.976479892121,"1_860_1",3,FALSE
"1898",2024-02-07,175,0,22.5267985066921,0,89.6252128087993,58.0750725072055,0,170.227083822697,"1_860_1",3,FALSE
"1899",2024-02-08,185,0,22.7345304433649,0,93.6613416849558,62.5095027711362,0,178.905374899457,"1_860_1",3,FALSE
"1900",2024-02-09,190,0,22.9416307874406,0,97.5216186443722,58.4479013256679,0,178.911150757481,"1_860_1",3,FALSE
"1901",2024-02-10,160,0,23.1470217898122,0,82.4735247844986,53.9368598289862,0,159.557406403297,"1_860_1",3,FALSE
"1902",2024-02-11,155,0,23.349742352088,0,76.9555662423428,49.354834301508,0,149.660142895939,"1_860_1",3,FALSE
"1903",2024-02-12,180,0,23.5490182394687,0,89.0475030743978,62.1449422888325,0,174.741463602699,"1_860_1",3,FALSE
"1904",2024-02-13,175,0,23.7443200742562,0,87.9046993486411,58.4318113422102,0,170.080830765108,"1_860_1",3,FALSE
"1905",2024-02-14,185,0,23.9354054016538,0,91.6817596167228,62.5246152689622,0,178.141780287339,"1_860_1",3,FALSE
"1906",2024-02-15,195,0,24.1223420360595,0,95.6170967411104,66.8478359994945,0,186.587274776664,"1_860_1",3,FALSE
"1907",2024-02-16,200,0,24.305510967859,0,99.3793912388838,62.8891449581826,0,186.574047164925,"1_860_1",3,FALSE
"1908",2024-02-17,170,0,24.4855882883018,0,84.7030946439197,58.4646918930955,0,167.653374825317,"1_860_1",3,FALSE
"1909",2024-02-18,165,0,24.663506815021,0,79.3122711264137,53.9375981381184,0,157.913376079553,"1_860_1",3,FALSE
"1910",2024-02-19,190,0,24.8403993108768,0,91.1183123572747,66.4934194798299,0,182.452131147981,"1_860_1",3,FALSE
"1911",2024-02-20,185,0,25.0175263239389,0,90.0035874540449,62.8734172434606,0,177.894531021444,"1_860_1",3,FALSE
"1912",2024-02-21,195,0,25.1961926772023,0,93.6871879383985,66.8625242464274,0,185.745904862028,"1_860_1",3,FALSE
"1913",2024-02-22,205,0,25.3776574484749,0,97.5233785991456,71.0525716771017,0,193.953607724722,"1_860_1",3,FALSE
"1914",2024-02-23,210,0,25.5630428574044,0,101.189573180546,67.2167307817007,0,193.969346819651,"1_860_1",3,FALSE
"1915",2024-02-24,180,0,25.7532477807127,0,86.879609590885,62.9055570892068,0,175.538414460804,"1_860_1",3,FALSE
"1916",2024-02-25,175,0,25.9488716225006,0,81.615459773686,58.4654185762571,0,166.029749972444,"1_860_1",3,FALSE
"1917",2024-02-26,200,0,26.150153959821,0,93.137797739072,70.709931735462,0,189.997883434355,"1_860_1",3,FALSE
"1918",2024-02-27,195,0,26.3569347679568,0,92.050769101546,67.2014520103213,0,185.609155879824,"1_860_1",3,FALSE
"1919",2024-02-28,205,0,26.5686391156845,0,95.6422916473675,71.0667686597666,0,193.277699422819,"1_860_1",3,FALSE
"1920",2024-02-29,215,0,26.7842890411021,0,99.3811062292704,75.1066280155602,0,201.272023285933,"1_860_1",3,FALSE
"1921",2024-01-01,120,1.01537304098155,17.0648845610723,0.463641867155119,59.0690449610112,26.5223956696939,0,104.135340099914,"1_871_1",5,FALSE
"1922",2024-01-02,115,1.02915770039354,17.337628610386,0,66.828918033061,34.766849511232,0,119.962553855073,"1_871_1",5,FALSE
"1923",2024-01-03,125,1.04294235980554,17.5579234756647,0,75.4174514467869,28.6582420940438,0,122.676559376301,"1_871_1",5,FALSE
"1924",2024-01-04,135,1.05672701921754,17.7419294274317,0,81.281084863472,38.4318557338347,0,138.511597043956,"1_871_1",5,FALSE
"1925",2024-01-05,140,1.07051167862232,17.9035241597065,0,86.5668493726066,35.8388560649479,0,141.379741275883,"1_871_1",5,FALSE
"1926",2024-01-06,110,1.08429633802709,18.0542108531599,0,67.9704253846779,32.1567870871857,0,119.265719663051,"1_871_1",5,FALSE
"1927",2024-01-07,105,1.09808099743187,18.2031201034611,0,59.9967387273343,28.4314702978096,0,107.729410126037,"1_871_1",5,FALSE
"1928",2024-01-08,130,1.11186565683401,18.357095489808,0,74.5919527591832,38.4110696778374,0,132.471983583663,"1_871_1",5,FALSE
"1929",2024-01-09,125,1.12565031623615,18.520850543203,0,73.9215243246855,35.8370097717043,0,129.405034955829,"1_871_1",5,FALSE
"1930",2024-01-10,135,1.13943497563829,18.6971834361586,0,78.7260141891449,39.0780979182576,0,137.640730519199,"1_871_1",5,FALSE
"1931",2024-01-11,145,1.1532196350333,18.8872348772877,0,84.0012261185254,42.8268524263889,0,146.868533057235,"1_871_1",5,FALSE
"1932",2024-01-12,150,1.16700429442831,19.0907744373996,0,89.0911899716749,39.7005116244227,0,149.049480327925,"1_871_1",5,FALSE
"1933",2024-01-13,120,1.18078895381777,19.3065008427272,0,70.9299469734458,35.9515883329849,0,127.368825102976,"1_871_1",5,FALSE
"1934",2024-01-14,115,1.19457361320722,19.5323425886628,0,63.0890811229295,32.1667186206921,0,115.982715945492,"1_871_1",5,FALSE
"1935",2024-01-15,140,1.20835827259667,19.7657465000243,2.37354138540979,77.4111745732719,42.2139118373084,0,142.972732568611,"1_871_1",5,FALSE
"1936",2024-01-16,135,1.22214293198177,20.0039435098746,0,76.7558366240538,39.6457145010158,0,137.627637566926,"1_871_1",5,FALSE
"1937",2024-01-17,145,1.23592759136687,20.2441828686816,0,81.4474498109313,42.8770244043475,0,145.804584675327,"1_871_1",5,FALSE
"1938",2024-01-18,155,1.24971225075197,20.4839281314524,0,86.5873999465243,46.5872607769873,0,154.908301105716,"1_871_1",5,FALSE
"1939",2024-01-19,160,1.2634969101305,20.7210105134756,0,91.5371515439066,43.4949812398335,0,157.016640207346,"1_871_1",5,FALSE
"1940",2024-01-20,130,1.27728156950904,20.9537374576391,0,73.8289396892617,39.7603443005218,0,135.820303016932,"1_871_1",5,FALSE
"1941",2024-01-21,125,1.29106622888757,21.1809564309801,0,66.1341699085045,35.9569081787592,0,124.563100747131,"1_871_1",5,FALSE
"1942",2024-01-22,150,1.30485088825985,21.4020759805789,0,80.1645384518381,45.9824837681461,0,148.853949088823,"1_871_1",5,FALSE
"1943",2024-01-23,145,1.31863554763214,21.6170478606717,0,79.524829638716,43.4406084928513,0,145.901121539871,"1_871_1",5,FALSE
"1944",2024-01-24,155,1.33242020700443,21.8263155294624,0,84.1004820498591,46.6367334507371,0,153.895951237063,"1_871_1",5,FALSE
"1945",2024-01-25,165,1.34620486636965,22.0307354652469,0,89.1034300257431,50.2827945104258,0,162.763164867785,"1_871_1",5,FALSE
"1946",2024-01-26,170,1.35998952573488,22.2314785339216,0,93.9127726288507,47.2456970792388,0,164.749937767746,"1_871_1",5,FALSE
"1947",2024-01-27,140,1.37377418510011,22.4299190417189,0,76.6653186009688,43.5543435261565,0,144.023355353944,"1_871_1",5,FALSE
"1948",2024-01-28,135,1.38755884447165,22.6275191308379,0,69.1268289646188,39.7656659418804,0,132.907572881809,"1_871_1",5,FALSE
"1949",2024-01-29,160,1.4013435038432,22.8257158376289,0,82.8501959198201,49.6901036481124,0,156.767358909405,"1_871_1",5,FALSE
"1950",2024-01-30,155,1.41512816321693,23.025817468965,0,82.2265044083817,47.1921436808989,0,153.859593721463,"1_871_1",5,FALSE
"1951",2024-01-31,165,1.42891282259067,23.2289150029491,0,86.6840078066607,50.3312515239365,0,161.673087156137,"1_871_1",5,FALSE
"1952",2024-02-01,175,1.44269748196441,23.4358130444504,0,91.5490441168415,53.8916942772883,0,170.319248920545,"1_871_1",5,FALSE
"1953",2024-02-02,180,1.45648214133984,23.6469835241502,0,96.2184318110225,50.9273832887123,0,172.249280765225,"1_871_1",5,FALSE
"1954",2024-02-03,150,1.47026680071527,23.8625438931233,0,79.4364552109782,47.3041586900421,0,152.073424594859,"1_871_1",5,FALSE
"1955",2024-02-04,145,1.48405146009071,24.0822600997034,0,72.0625483174062,43.5596229763172,0,141.188482853517,"1_871_1",5,FALSE
"1956",2024-02-05,170,1.49783611946042,24.3055732170819,0,85.4668111680643,53.3143235479459,0,164.584544052553,"1_871_1",5,FALSE
"1957",2024-02-06,165,1.51162077883013,24.5316472783807,0,84.8594055248732,50.8749826829549,0,161.777656265039,"1_871_1",5,FALSE
"1958",2024-02-07,175,1.52540543819985,24.7594347346709,0,89.1973726022116,53.9388755440488,0,169.421088319131,"1_871_1",5,FALSE
"1959",2024-02-08,185,1.53919009757614,24.9877550317974,0,93.9243188842871,57.3963684412265,0,177.847632454887,"1_871_1",5,FALSE
"1960",2024-02-09,190,1.55297475695243,25.2153811390379,0,98.4547692337074,54.5190291342617,0,179.742154263959,"1_871_1",5,FALSE
"1961",2024-02-10,160,1.56675941632873,25.4411284913214,0,82.1403293585665,50.9845811302496,0,160.132798396466,"1_871_1",5,FALSE
"1962",2024-02-11,155,1.58054407569678,25.6639407355714,0,74.9375884702258,47.3093577277002,0,149.491431009194,"1_871_1",5,FALSE
"1963",2024-02-12,180,1.59432873506484,25.882966902398,0,88.0135234579945,56.8368908070037,0,172.327709902461,"1_871_1",5,FALSE
